n,a,k,L,d
249,499,2,249,1
250,500,7,71,3
251,503,4,125,3
252,506,503,1,3
253,509,5,101,4
254,513,5,102,3
255,516,257,2,2
256,518,5,103,3
257,521,2,260,1
258,522,521,1,1
259,523,521,1,2
260,525,6,87,3
261,528,17,31,1
262,529,2,264,1
263,530,3,176,2
264,532,5,106,2
265,534,4,133,2
266,536,9,59,5
267,541,269,2,3
268,544,541,1,3
269,547,4,136,3
270,550,109,5,5
271,555,7,79,2
272,557,2,278,1
273,558,4,139,2
274,560,13,43,1
275,561,13,43,2
276,563,2,281,1
277,564,5,112,4
278,568,3,189,1
279,569,3,189,2
280,571,2,285,1
281,572,3,190,2
282,574,4,143,2
283,576,5,115,1
284,577,7,82,3
285,580,17,34,2
286,582,4,145,2
287,584,11,53,1
288,585,11,53,2
289,587,2,293,1
290,588,293,2,2
291,590,587,1,3
292,593,3,197,2
293,595,4,148,3
294,598,3,199,1
295,599,3,199,2
296,601,2,300,1
297,602,13,46,4
298,606,5,121,1
299,607,2,303,1
300,608,607,1,1
301,609,2,304,1
302,610,4,152,2
303,612,13,47,1
304,613,13,47,2
305,615,613,1,2
306,617,2,308,1
307,618,617,1,1
308,619,2,309,1
309,620,619,1,1
310,621,6,103,3
311,624,7,89,1
312,625,7,89,2
313,627,7,89,4
314,631,2,315,1
315,632,157,4,4
316,636,317,2,2
317,638,5,127,3
318,641,2,320,1
319,642,641,1,1
320,643,2,321,1
321,644,643,1,1
322,645,2,322,1
323,646,3,215,1
324,647,2,323,1
325,648,17,38,2
326,650,11,59,1
327,651,11,59,2
328,653,2,326,1
329,654,5,130,4
330,658,3,219,1
331,659,3,219,2
332,661,659,1,2
333,663,2,331,1
334,664,3,221,1
335,665,2,332,1
336,666,331,2,4
337,670,23,29,3
338,673,11,61,2
339,675,673,1,2
340,677,2,338,1
341,678,337,2,4
342,682,3,227,1
343,683,2,341,1
344,684,11,62,2
345,686,227,3,5
346,691,13,53,2
347,693,14,49,7
348,700,3,233,1
349,701,349,2,3
350,704,19,37,1
351,705,6,117,3
352,708,7,101,1
353,709,2,354,1
354,710,3,236,2
355,712,709,1,3
356,715,9,79,4
357,719,2,359,1
358,720,7,102,6
359,726,5,145,1
360,727,4,181,3
361,730,4,182,2
362,732,17,43,1
363,733,17,43,2
364,735,2,367,1
365,736,367,2,2
366,738,11,67,1
367,739,2,369,1
368,740,739,1,1
369,741,2,370,1
370,742,3,247,1
371,743,6,123,5
372,748,5,149,3
373,751,4,187,3
374,754,751,1,3
375,757,5,151,2
376,759,757,1,2
377,761,2,380,1
378,762,11,69,3
379,765,761,1,4
380,769,5,153,4
381,773,2,386,1
382,774,4,193,2
383,776,5,155,1
384,777,193,4,5
385,782,11,71,1
386,783,4,195,3
387,786,5,157,1
388,787,4,196,3
389,790,157,5,5
390,795,13,61,2
391,797,397,2,3
392,800,199,4,4
393,804,11,73,1
394,805,2,402,1
395,806,3,268,2
396,808,3,269,1
397,809,2,404,1
398,810,809,1,1
399,811,2,405,1
400,812,3,270,2
401,814,4,203,2
402,816,271,3,3
403,819,2,409,1
404,820,3,273,1
405,821,2,410,1
406,822,821,1,1
407,823,2,411,1
408,824,823,1,1
409,825,2,412,1
410,826,3,275,1
411,827,2,413,1
412,828,827,1,1
413,829,2,414,1
414,830,3,276,2
415,832,5,166,2
416,834,4,208,2
417,836,5,167,1
418,837,5,167,2
419,839,2,419,1
420,840,839,1,1
421,841,11,76,5
422,846,421,2,4
423,850,4,212,2
424,852,23,37,1
425,853,2,426,1
426,854,853,1,1
427,855,2,427,1
428,856,3,285,1
429,857,3,285,2
430,859,2,429,1
431,860,859,1,1
432,861,859,1,2
433,863,6,143,5
434,868,6,144,4
435,872,3,290,2
436,874,3,291,1
437,875,2,437,1
438,876,5,175,1
439,877,19,46,3
440,880,3,293,1
441,881,2,440,1
442,882,881,1,1
443,883,2,441,1
444,884,883,1,1
445,885,883,1,2
446,887,4,221,3
447,890,443,2,4
448,894,9,99,3
449,897,6,149,3
450,900,449,2,2
451,902,17,53,1
452,903,2,451,1
453,904,11,82,2
454,906,5,181,1
455,907,7,129,4
456,911,2,455,1
457,912,9,101,3
458,915,911,1,4
459,919,10,91,9
460,928,3,309,1
461,929,13,71,6
462,935,3,311,2
463,937,2,468,1
464,938,3,312,2
465,940,3,313,1
466,941,2,470,1
467,942,7,134,4
468,946,3,315,1
469,947,2,473,1
470,948,11,86,2
471,950,947,1,3
472,953,2,476,1
473,954,317,3,3
474,957,953,1,4
475,961,2,480,1
476,962,11,87,5
477,967,2,483,1
478,968,967,1,1
479,969,2,484,1
480,970,3,323,1
481,971,2,485,1
482,972,17,57,3
483,975,7,139,2
484,977,2,488,1
485,978,4,244,2
486,980,977,1,3
487,983,4,245,3
488,986,5,197,1
489,987,2,493,1
490,988,5,197,3
491,991,2,495,1
492,992,3,330,2
493,994,4,248,2
494,996,5,199,1
495,997,5,199,2
496,999,997,1,2
497,1001,2,500,1
498,1002,9,111,3
499,1005,6,167,3
500,1008,19,53,1
501,1009,2,504,1
502,1010,3,336,2
503,1012,3,337,1
504,1013,2,506,1
505,1014,1013,1,1
506,1015,2,507,1
507,1016,1013,1,3
508,1019,3,339,2
509,1021,2,510,1
510,1022,1021,1,1
511,1023,9,113,6
512,1029,2,514,1
513,1030,3,343,1
514,1031,3,343,2
515,1033,2,516,1
516,1034,1033,1,1
517,1035,2,517,1
518,1036,11,94,2
519,1038,17,61,1
520,1039,2,519,1
521,1040,7,148,4
522,1044,7,149,1
523,1045,521,2,3
524,1048,3,349,1
525,1049,3,349,2
526,1051,4,262,3
527,1054,8,131,6
528,1060,3,353,1
529,1061,2,530,1
530,1062,1061,1,1
531,1063,1061,1,2
532,1065,2,532,1
533,1066,4,266,2
534,1068,11,97,1
535,1069,2,534,1
536,1070,1069,1,1
537,1071,4,267,3
538,1074,5,214,4
539,1078,4,269,2
540,1080,25,43,5
541,1085,2,542,1
542,1086,5,217,1
543,1087,2,543,1
544,1088,3,362,2
545,1090,3,363,1
546,1091,3,363,2
547,1093,1091,1,2
548,1095,2,547,1
549,1096,3,365,1
550,1097,2,548,1
551,1098,4,274,2
552,1100,3,366,2
553,1102,3,367,1
554,1103,2,551,1
555,1104,1103,1,1
556,1105,2,552,1
557,1106,5,221,1
558,1107,5,221,2
559,1109,7,158,3
560,1112,11,101,1
561,1113,5,222,3
562,1116,5,223,1
563,1117,2,558,1
564,1118,7,159,5
565,1123,19,59,2
566,1125,19,59,4
567,1129,2,564,1
568,1130,1129,1,1
569,1131,4,282,3
570,1134,17,66,12
571,1146,4,286,2
572,1148,3,382,2
573,1150,3,383,1
574,1151,3,383,2
575,1153,7,164,5
576,1158,5,231,3
577,1161,2,580,1
578,1162,3,387,1
579,1163,2,581,1
580,1164,7,166,2
581,1166,9,129,5
582,1171,7,167,2
583,1173,8,146,5
584,1178,3,392,2
585,1180,3,393,1
586,1181,2,590,1
587,1182,4,295,2
588,1184,7,169,1
589,1185,7,169,2
590,1187,6,197,5
591,1192,3,397,1
592,1193,2,596,1
593,1194,4,298,2
594,1196,5,239,1
595,1197,6,199,3
596,1200,11,109,1
597,1201,599,2,3
598,1204,601,2,2
599,1206,4,301,2
600,1208,17,71,1
601,1209,2,604,1
602,1210,4,302,2
603,1212,7,173,1
604,1213,7,173,2
605,1215,2,607,1
606,1216,3,405,1
607,1217,607,2,3
608,1220,23,53,1
609,1221,2,610,1
610,1222,3,407,1
611,1223,1217,1,6
612,1229,3,409,2
613,1231,2,615,1
614,1232,1229,1,3
615,1235,2,617,1
616,1236,5,247,1
617,1237,5,247,2
618,1239,9,137,6
619,1245,2,622,1
620,1246,11,113,3
621,1249,9,138,7
622,1256,3,418,2
623,1258,3,419,1
624,1259,7,179,6
625,1265,2,632,1
626,1266,421,3,3
627,1269,2,634,1
628,1270,6,211,4
629,1274,19,67,1
630,1275,2,637,1
631,1276,3,425,1
632,1277,2,638,1
633,1278,1277,1,1
634,1279,1277,1,2
635,1281,1279,1,2
636,1283,2,641,1
637,1284,7,183,3
638,1287,5,257,2
639,1289,3,429,2
640,1291,2,645,1
641,1292,1289,1,3
642,1295,3,431,2
643,1297,2,648,1
644,1298,3,432,2
645,1300,3,433,1
646,1301,3,433,2
647,1303,2,651,1
648,1304,1303,1,1
649,1305,1303,1,2
650,1307,2,653,1
651,1308,1307,1,1
652,1309,2,654,1
653,1310,7,187,1
654,1311,2,655,1
655,1312,5,262,2
656,1314,4,328,2
657,1316,13,101,3
658,1319,2,659,1
659,1320,1319,1,1
660,1321,1319,1,2
661,1323,1319,1,4
662,1327,661,2,5
663,1332,5,266,2
664,1334,31,43,1
665,1335,2,667,1
666,1336,23,58,2
667,1338,4,334,2
668,1340,3,446,2
669,1342,12,111,10
670,1352,7,193,1
671,1353,5,270,3
672,1356,677,2,2
673,1358,3,452,2
674,1360,3,453,1
675,1361,2,680,1
676,1362,4,340,2
677,1364,1361,1,3
678,1367,3,455,2
679,1369,2,684,1
680,1370,3,456,2
681,1372,3,457,1
682,1373,2,686,1
683,1374,1373,1,1
684,1375,2,687,1
685,1376,3,458,2
686,1378,5,275,3
687,1381,13,106,3
688,1384,13,106,6
689,1390,4,347,2
690,1392,5,278,2
691,1394,7,199,1
692,1395,4,348,3
693,1398,11,127,1
694,1399,8,174,7
695,1406,5,281,1
696,1407,5,281,2
697,1409,6,234,5
698,1414,1409,1,5
699,1419,2,709,1
700,1420,709,2,2
701,1422,7,203,1
702,1423,7,203,2
703,1425,2,712,1
704,1426,3,475,1
705,1427,3,475,2
706,1429,1427,1,2
707,1431,2,715,1
708,1432,3,477,1
709,1433,2,716,1
710,1434,1433,1,1
711,1435,9,159,4
712,1439,4,359,3
713,1442,11,131,1
714,1443,4,360,3
715,1446,5,289,1
716,1447,2,723,1
717,1448,1447,1,1
718,1449,2,724,1
719,1450,3,483,1
720,1451,2,725,1
721,1452,1451,1,1
722,1453,1451,1,2
723,1455,2,727,1
724,1456,727,2,2
725,1458,31,47,1
726,1459,2,729,1
727,1460,3,486,2
728,1462,3,487,1
729,1463,15,97,8
730,1471,2,735,1
731,1472,3,490,2
732,1474,4,368,2
733,1476,491,3,3
734,1479,7,211,2
735,1481,3,493,2
736,1483,2,741,1
737,1484,1481,1,3
738,1487,2,743,1
739,1488,1487,1,1
740,1489,2,744,1
741,1490,1489,1,1
742,1491,1489,1,2
743,1493,2,746,1
744,1494,1493,1,1
745,1495,4,373,3
746,1498,3,499,1
747,1499,6,249,5
748,1504,3,501,1
749,1505,2,752,1
750,1506,4,376,2
751,1508,3,502,2
752,1510,3,503,1
753,1511,2,755,1
754,1512,503,3,3
755,1515,10,151,5
756,1520,37,41,3
757,1523,2,761,1
758,1524,761,2,2
759,1526,3,508,2
760,1528,5,305,3
761,1531,11,139,2
762,1533,2,766,1
763,1534,4,383,2
764,1536,9,170,6
765,1542,23,67,1
766,1543,2,771,1
767,1544,1543,1,1
768,1545,1543,1,2
769,1547,2,773,1
770,1548,7,221,1
771,1549,2,774,1
772,1550,1549,1,1
773,1551,1549,1,2
774,1553,6,258,5
775,1558,3,519,1
776,1559,2,779,1
777,1560,19,82,2
778,1562,3,520,2
779,1564,7,223,3
780,1567,2,783,1
781,1568,3,522,2
782,1570,3,523,1
783,1571,2,785,1
784,1572,523,3,3
785,1575,2,787,1
786,1576,787,2,2
787,1578,19,83,1
788,1579,2,789,1
789,1580,1579,1,1
790,1581,2,790,1
791,1582,3,527,1
792,1583,2,791,1
793,1584,7,226,2
794,1586,10,158,6
795,1592,37,43,1
796,1593,37,43,2
797,1595,3,531,2
798,1597,2,798,1
799,1598,1597,1,1
800,1599,2,799,1
801,1600,3,533,1
802,1601,2,800,1
803,1602,13,123,3
804,1605,2,802,1
805,1606,3,535,1
806,1607,3,535,2
807,1609,11,146,3
808,1612,3,537,1
809,1613,2,806,1
810,1614,1613,1,1
811,1615,1613,1,2
812,1617,5,323,2
813,1619,2,809,1
814,1620,1619,1,1
815,1621,7,231,4
816,1625,2,812,1
817,1626,5,325,1
818,1627,2,813,1
819,1628,3,542,2
820,1630,6,271,4
821,1634,23,71,1
822,1635,23,71,2
823,1637,10,163,7
824,1644,31,53,1
825,1645,31,53,2
826,1647,821,2,5
827,1652,13,127,1
828,1653,17,97,4
829,1657,5,331,2
830,1659,2,829,1
831,1660,829,2,2
832,1662,11,151,1
833,1663,11,151,2
834,1665,2,832,1
835,1666,3,555,1
836,1667,2,833,1
837,1668,1667,1,1
838,1669,2,834,1
839,1670,1663,1,7
840,1677,7,239,4
841,1681,23,73,2
842,1683,4,420,3
843,1686,4,421,2
844,1688,3,562,2
845,1690,4,422,2
846,1692,19,89,1
847,1693,2,846,1
848,1694,1693,1,1
849,1695,2,847,1
850,1696,3,565,1
851,1697,2,848,1
852,1698,1697,1,1
853,1699,2,849,1
854,1700,1699,1,1
855,1701,2,850,1
856,1702,1699,1,3
857,1705,23,74,3
858,1708,3,569,1
859,1709,13,131,6
860,1715,1709,1,6
861,1721,3,573,2
862,1723,1721,1,2
863,1725,1721,1,4
864,1729,2,864,1
865,1730,11,157,3
866,1733,2,866,1
867,1734,5,346,4
868,1738,5,347,3
869,1741,2,870,1
870,1742,1741,1,1
871,1743,4,435,3
872,1746,5,349,1
873,1747,2,873,1
874,1748,1747,1,1
875,1749,5,349,4
876,1753,19,92,5
877,1758,7,251,1
878,1759,877,2,5
879,1764,587,3,3
880,1767,41,43,4
881,1771,883,2,5
882,1776,5,355,1
883,1777,2,888,1
884,1778,3,592,2
885,1780,7,254,2
886,1782,13,137,1
887,1783,2,891,1
888,1784,3,594,2
889,1786,3,595,1
890,1787,2,893,1
891,1788,1787,1,1
892,1789,2,894,1
893,1790,9,198,8
894,1798,5,359,3
895,1801,2,900,1
896,1802,3,600,2
897,1804,7,257,5
898,1809,2,904,1
899,1810,3,603,1
900,1811,2,905,1
901,1812,9,201,3
902,1815,2,907,1
903,1816,907,2,2
904,1818,7,259,5
905,1823,4,455,3
906,1826,5,365,1
907,1827,1823,1,4
908,1831,2,915,1
909,1832,1831,1,1
910,1833,2,916,1
911,1834,457,4,6
912,1840,919,2,2
913,1842,613,3,3
914,1845,2,922,1
915,1846,3,615,1
916,1847,2,923,1
917,1848,1847,1,1
918,1849,2,924,1
919,1850,13,142,4
920,1854,17,109,1
921,1855,2,927,1
922,1856,617,3,5
923,1861,2,930,1
924,1862,3,620,2
925,1864,7,266,2
926,1866,5,373,1
927,1867,5,373,2
928,1869,1867,1,2
929,1871,2,935,1
930,1872,1871,1,1
931,1873,5,374,3
932,1876,3,625,1
933,1877,2,938,1
934,1878,1877,1,1
935,1879,1877,1,2
936,1881,6,313,3
937,1884,7,269,1
938,1885,2,942,1
939,1886,5,377,1
940,1887,2,943,1
941,1888,3,629,1
942,1889,2,944,1
943,1890,4,472,2
944,1892,23,82,6
945,1898,3,632,2
946,1900,3,633,1
947,1901,2,950,1
948,1902,4,475,2
949,1904,11,173,1
950,1905,11,173,2
951,1907,2,953,1
952,1908,953,2,2
953,1910,23,83,1
954,1911,2,955,1
955,1912,3,637,1
956,1913,23,83,4
957,1917,2,958,1
958,1918,4,479,2
959,1920,479,4,4
960,1924,3,641,1
961,1925,2,962,1
962,1926,4,481,2
963,1928,3,642,2
964,1930,3,643,1
965,1931,3,643,2
966,1933,1931,1,2
967,1935,10,193,5
968,1940,967,2,6
969,1946,5,389,1
970,1947,5,389,2
971,1949,3,649,2
972,1951,2,975,1
973,1952,1951,1,1
974,1953,1951,1,2
975,1955,2,977,1
976,1956,977,2,2
977,1958,977,2,4
978,1962,653,3,3
979,1965,6,327,3
980,1968,983,2,2
981,1970,11,179,1
982,1971,2,985,1
983,1972,3,657,1
984,1973,6,328,5
985,1978,3,659,1
986,1979,6,329,5
987,1984,991,2,2
988,1986,5,397,1
989,1987,2,993,1
990,1988,1987,1,1
991,1989,2,994,1
992,1990,1987,1,3
993,1993,9,221,4
994,1997,3,665,2
995,1999,2,999,1
996,2000,1999,1,1
997,2001,1999,1,2
998,2003,2,1001,1
999,2004,7,286,2
1000,2006,3,668,2
