n;A008851;weight;level;jump
1;0;0;0;1
2;1;0;0;4
3;5;2;2;1
4;6;0;0;4
5;10;3;3;1
6;11;7;1;4
7;15;2;7;1
8;16;6;2;4
9;20;19;1;1
10;21;17;1;4
11;25;2;12;1
12;26;11;2;4
13;30;29;1;1
14;31;9;3;4
15;35;2;17;1
16;36;8;4;4
17;40;3;13;1
18;41;37;1;4
19;45;2;22;1
20;46;6;7;4
21;50;7;7;1
22;51;47;1;4
23;55;2;27;1
24;56;13;4;4
25;60;59;1;1
26;61;19;3;4
27;65;2;32;1
28;66;31;2;4
29;70;3;23;1
30;71;67;1;4
31;75;2;37;1
32;76;6;12;4
33;80;79;1;1
34;81;7;11;4
35;85;2;42;1
36;86;41;2;4
37;90;89;1;1
38;91;29;3;4
39;95;2;47;1
40;96;23;4;4
41;100;3;33;1
42;101;97;1;4
43;105;2;52;1
44;106;6;17;4
45;110;109;1;1
46;111;107;1;4
47;115;2;57;1
48;116;7;16;4
49;120;7;17;1
50;121;9;13;4
51;125;2;62;1
52;126;61;2;4
53;130;3;43;1
54;131;127;1;4
55;135;2;67;1
56;136;6;22;4
57;140;139;1;1
58;141;137;1;4
59;145;2;72;1
60;146;71;2;4
61;150;149;1;1
62;151;7;21;4
63;155;2;77;1
64;156;8;19;4
65;160;3;53;1
66;161;157;1;4
67;165;2;82;1
68;166;6;27;4
69;170;13;13;1
70;171;167;1;4
71;175;2;87;1
72;176;43;4;4
73;180;179;1;1
74;181;59;3;4
75;185;2;92;1
76;186;7;26;4
77;190;3;63;1
78;191;11;17;4
79;195;2;97;1
80;196;6;32;4
81;200;199;1;1
82;201;197;1;4
83;205;2;102;1
84;206;101;2;4
85;210;11;19;1
86;211;9;23;4
87;215;2;107;1
88;216;53;4;4
89;220;3;73;1
90;221;7;31;4
91;225;2;112;1
92;226;6;37;4
93;230;229;1;1
94;231;227;1;4
95;235;2;117;1
96;236;8;29;4
97;240;239;1;1
98;241;79;3;4
99;245;2;122;1
100;246;11;22;4
101;250;3;83;1
102;251;13;19;4
103;255;2;127;1
104;256;6;42;4
105;260;7;37;1
106;261;257;1;4
107;265;2;132;1
108;266;131;2;4
109;270;269;1;1
110;271;89;3;4
111;275;2;137;1
112;276;8;34;4
113;280;3;93;1
114;281;277;1;4
115;285;2;142;1
116;286;6;47;4
117;290;17;17;1
118;291;7;41;4
119;295;2;147;1
120;296;73;4;4
121;300;13;23;1
122;301;9;33;4
123;305;2;152;1
124;306;151;2;4
125;310;3;103;1
126;311;307;1;4
127;315;2;157;1
128;316;6;52;4
