n;A029954;weight;level;jump
1;0;0;0;1
2;1;0;0;1
3;2;0;0;1
4;3;2;1;1
5;4;3;1;1
6;5;2;2;1
7;6;4;1;2
8;8;0;0;8
9;16;0;0;8
10;24;16;1;8
11;32;12;2;8
12;40;16;2;8
13;48;23;2;2
14;50;43;1;7
15;57;10;5;7
16;64;19;3;7
17;71;8;8;7
18;78;71;1;7
19;85;13;6;7
20;92;12;7;8
21;100;31;3;7
22;107;10;10;7
23;114;107;1;7
24;121;19;6;7
25;128;11;11;7
26;135;8;16;7
27;142;67;2;8
28;150;11;13;7
29;157;10;15;7
30;164;157;1;7
31;171;41;4;7
32;178;9;19;7
33;185;89;2;7
34;192;23;8;8
35;200;193;1;7
36;207;8;25;7
37;214;9;23;7
38;221;107;2;7
39;228;13;17;7
40;235;12;19;7
41;242;9;26;8
42;250;9;27;7
43;257;10;25;7
44;264;257;1;7
45;271;8;33;7
46;278;271;1;7
47;285;139;2;7
48;292;71;4;8
49;300;293;1;7
50;307;10;30;7
51;314;307;1;7
52;321;157;2;7
53;328;107;3;7
54;335;8;41;7
55;342;4;85;2
56;344;72;4;56
57;400;86;4;56
58;456;80;5;56
59;512;57;8;56
60;568;64;8;56
61;624;71;8;56
62;680;12;56;8
63;688;79;8;56
64;744;86;8;56
65;800;62;12;56
66;856;80;10;56
67;912;107;8;56
68;968;57;16;56
69;1024;127;8;8
70;1032;61;16;56
71;1088;86;12;56
72;1144;64;17;56
73;1200;88;13;56
74;1256;60;20;56
75;1312;157;8;56
76;1368;10;136;8
77;1376;60;22;56
78;1432;86;16;56
79;1488;179;8;56
80;1544;62;24;56
81;1600;193;8;56
82;1656;64;25;56
83;1712;12;142;8
84;1720;64;26;56
85;1776;86;20;56
86;1832;74;24;56
87;1888;229;8;56
88;1944;59;32;56
89;2000;72;27;56
90;2056;16;128;8
91;2064;251;8;56
92;2120;86;24;56
93;2176;106;20;56
94;2232;64;34;56
95;2288;62;36;56
96;2344;88;26;56
97;2400;11;218;2
98;2402;181;13;49
99;2451;1201;2;49
100;2500;57;43;49
101;2549;50;50;49
102;2598;2549;1;49
103;2647;433;6;49
104;2696;60;44;56
105;2752;51;53;49
106;2801;64;43;49
107;2850;2801;1;49
108;2899;50;57;49
109;2948;223;13;49
110;2997;67;44;49
111;3046;65;46;56
112;3102;71;43;49
113;3151;66;47;49
114;3200;137;23;49
115;3249;50;64;49
116;3298;57;57;49
117;3347;97;34;49
118;3396;167;20;56
119;3452;83;41;49
120;3501;863;4;49
121;3550;389;9;49
122;3599;50;71;49
123;3648;59;61;49
124;3697;57;64;49
125;3746;82;45;56
126;3802;139;27;49
127;3851;1901;2;49
128;3900;3851;1;49
129;3949;50;78;49
130;3998;359;11;49
131;4047;1999;2;49
132;4096;101;40;56
133;4152;373;11;49
134;4201;173;24;49
135;4250;4201;1;49
136;4299;50;85;49
137;4348;1433;3;49
138;4397;1087;4;49
139;4446;439;10;56
140;4502;61;73;49
141;4551;2251;2;49
142;4600;111;41;49
143;4649;50;92;49
144;4698;4649;1;49
145;4747;54;87;49
146;4796;9;532;8
147;4804;317;15;49
148;4853;1201;4;49
149;4902;211;23;49
150;4951;57;86;49
151;5000;4951;1;49
152;5049;50;100;49
153;5098;2521;2;56
154;5154;1021;5;49
155;5203;859;6;49
156;5252;121;43;49
157;5301;52;101;49
158;5350;57;93;49
159;5399;50;107;49
160;5448;337;16;56
161;5504;1091;5;49
162;5553;64;86;49
163;5602;617;9;49
164;5651;2801;2;49
165;5700;5651;1;49
166;5749;50;114;49
167;5798;58;99;56
168;5854;129;45;49
169;5903;2927;2;49
170;5952;5903;1;49
171;6001;62;96;49
172;6050;353;17;49
173;6099;50;121;49
174;6148;1523;4;56
175;6204;1231;5;49
176;6253;66;94;49
177;6302;169;37;49
178;6351;137;46;49
179;6400;73;87;49
180;6449;50;128;49
181;6498;3221;2;56
182;6554;1301;5;49
183;6603;58;113;49
184;6652;71;93;49
185;6701;1663;4;49
186;6750;6701;1;49
187;6799;50;135;49
188;6848;283;24;56
189;6904;457;15;49
190;6953;863;8;49
191;7002;409;17;49
192;7051;389;18;49
193;7100;641;11;49
194;7149;50;142;49
195;7198;10;719;8
196;7206;421;17;49
197;7255;1201;6;49
198;7304;1451;5;49
199;7353;83;88;49
200;7402;57;129;49
201;7451;3701;2;49
202;7500;1861;4;56
203;7556;7507;1;49
204;7605;1889;4;49
205;7654;65;117;49
206;7703;86;89;49
207;7752;7703;1;49
208;7801;51;152;49
209;7850;433;18;56
210;7906;81;97;49
211;7955;59;134;49
212;8004;185;43;49
213;8053;58;138;49
214;8102;8053;1;49
215;8151;4051;2;49
216;8200;509;16;56
217;8256;283;29;49
218;8305;64;129;49
219;8354;55;151;49
220;8403;4177;2;49
221;8452;2801;3;49
222;8501;2113;4;49
223;8550;62;137;56
224;8606;199;43;49
225;8655;331;26;49
226;8704;577;15;49
227;8753;64;136;49
228;8802;8753;1;49
229;8851;54;163;49
230;8900;66;134;56
231;8956;2969;3;49
232;9005;2239;4;49
233;9054;1801;5;49
234;9103;503;18;49
235;9152;9103;1;49
236;9201;52;176;49
237;9250;4597;2;56
238;9306;9257;1;49
239;9355;66;141;49
240;9404;1871;5;49
241;9453;2351;4;49
242;9502;69;137;49
243;9551;4751;2;49
244;9600;11;872;8
245;9608;79;121;49
246;9657;1201;8;49
247;9706;87;111;49
248;9755;211;46;49
249;9804;1951;5;49
250;9853;57;172;49
251;9902;547;18;56
252;9958;367;27;49
253;10007;383;26;49
254;10056;10007;1;49
255;10105;419;24;49
256;10154;215;47;49
257;10203;5077;2;49
258;10252;2549;4;56
259;10308;10259;1;49
260;10357;859;12;49
261;10406;10357;1;49
262;10455;86;121;49
263;10504;51;205;49
264;10553;52;202;49
265;10602;5273;2;56
266;10658;103;103;49
267;10707;73;146;49
268;10756;83;129;49
269;10805;2689;4;49
270;10854;2161;5;49
271;10903;54;201;49
272;10952;227;48;56
273;11008;281;39;49
274;11057;64;172;49
275;11106;11057;1;49
276;11155;617;18;49
277;11204;97;115;49
278;11253;2801;4;49
279;11302;5623;2;56
280;11358;263;43;49
281;11407;631;18;49
282;11456;61;187;49
283;11505;64;179;49
284;11554;59;195;49
285;11603;53;218;49
286;11652;223;52;56
287;11708;89;131;49
288;11757;2927;4;49
289;11806;3919;3;49
290;11855;5903;2;49
291;11904;2371;5;49
292;11953;62;192;49
293;12002;1999;6;8
294;12010;443;27;49
295;12059;1201;10;49
296;12108;389;31;49
297;12157;1009;12;49
298;12206;12157;1;49
299;12255;359;34;49
300;12304;1531;8;56
301;12360;947;13;49
302;12409;60;206;49
303;12458;12409;1;49
304;12507;6229;2;49
305;12556;379;33;49
306;12605;73;172;49
307;12654;6299;2;56
308;12710;1151;11;49
309;12759;62;205;49
310;12808;4253;3;49
311;12857;1601;8;49
312;12906;299;43;49
313;12955;54;239;49
314;13004;78;166;56
315;13060;4337;3;49
316;13109;653;20;49
317;13158;13109;1;49
318;13207;51;258;49
319;13256;281;47;49
320;13305;1657;8;49
321;13354;61;218;56
322;13410;431;31;49
323;13459;90;149;49
324;13508;313;43;49
325;13557;307;44;49
326;13606;4519;3;49
327;13655;6803;2;49
